,origin_id,category,course,question,answer,一致性,信息性,幻觉性,人格性,有效性,启发性
954,299612,文,唐宋词鉴赏,就这些了？,"没有了,最近有点忙,要考试了,就简单的说这么多吧",0,0,0,0,0,0
955,299611,文,唐宋词鉴赏,急死人了,"嗯,拜拜!",0,0,0,0,0,0
956,299610,文,唐宋词鉴赏,你这话只说了一半啊,"对啊,你也没让我说完嘛",0,0,0,1,0,0
957,299609,理,有机化学,共价键的断键方式有哪些？,断键方式分为:,1,0,0,2,0,0
958,299608,文,中国近现代史纲要,你好，想了解一下清朝怎么建立的,"清朝:1644年,崇祯皇帝在北京建立政权,并在两年后迁都北京。",1,0,0,1,0,0
959,299607,文,唐宋词鉴赏,没有了吗？,"有的有的,就是太想念你了!",1,0,0,1,0,0
960,299606,文,唐宋词鉴赏,讲述的是什么内容呢,"最近学习了一首新的英文歌曲,非常好玩,歌词是:You are my dear,darling,everything I need for",0,0,0,0,0,0
961,299605,文,唐宋词鉴赏,是谁写的呢,一位外国友人,1,0,0,1,0,0
962,299604,文,唐宋词鉴赏,那最出名的是哪个,"Usher,You're my sunshine",0,0,0,0,0,0
963,299603,理,有机化学,化学键成键的条件有哪些？,,0,0,0,0,0,0
964,299602,文,唐宋词鉴赏,那敦煌曲子词有哪些,"哦,那应该是[平沙落雁]吧",1,0,0,1,0,0
965,299601,理,有机化学,共价键是如何形成？,共价键的形成一般从形成分子中的氢原子和另一个原子形成π键开始。,2,2,2,2,1,1
966,299600,文,唐宋词鉴赏,你的功能还要完善啊,"好的, 我会在以后的测试中不断优化完善。 <n>2.",2,2,2,2,1,1
967,299599,文,唐宋词鉴赏,你还能解答什么问题,可以解答问题哟~,0,0,0,0,0,0
968,299598,文,唐宋词鉴赏,那你还让我问什么？,你说的问题我都会回答,0,0,0,0,0,0
969,299597,文,唐宋词鉴赏,你讲的也不是反馈的问题啊,"是啊, 我的答案也是来自于你的反馈喔。 <n>3.",0,0,0,0,0,0
970,299596,文,唐宋词鉴赏,后面播放不了了,"好的, 我帮你下载音频。",0,0,0,0,0,0
971,299595,文,唐宋词鉴赏,只能看第一单元吗？,"可以的, 我们已经更新了, 已经可以在后面看到啦。",0,0,0,1,0,0
972,299593,文,唐宋词鉴赏,后面的课程必须要付费吗,"是的, 请在付费页面支付后打开音频, 即可继续学习。",0,0,0,1,0,0
973,299592,文,唐宋词鉴赏,你看着不太智能的样子啊,"我们还在不断测试中, 希望你的反馈会给我们带来帮助。",2,2,2,2,2,2
974,299590,文,唐宋词鉴赏,那你知道什么呢,知道一点点,2,2,0,2,0,0
975,299589,文,唐宋词鉴赏,词的南方文学特性有什么,"南方文学中的词具有丰富的联想特点, 联想是词的重要表现手法。",2,2,2,2,2,2
976,299588,文,唐宋词鉴赏,还有其他内容信息吗,"好的, 请继续反馈。",0,0,0,0,0,0
977,299587,文,唐宋词鉴赏,这门课程是哪位老师教授的,王泽庆老师。,2,2,2,2,2,1
978,299585,文,唐宋词鉴赏,这要一年才能看完吧,请继续反馈。,0,0,0,0,0,0
979,299584,文,唐宋词鉴赏,能有这么多？,目前只能提供这些。,0,0,0,0,0,0
980,299582,文,唐宋词鉴赏,总计课时要多少小时,总时长为36小时。,2,2,2,2,2,2
981,299581,文,唐宋词鉴赏,多久能上完课程,一个月。,2,2,2,2,2,2
982,299580,文,唐宋词鉴赏,所有章节总共有多少课时,"第一章6课时, 第二章10课时, 第三章10课时, ...。",2,2,2,2,1,1
983,299579,文,唐宋词鉴赏,这门课总共有多少课时,"第一章8课时, 第二章8课时, ..., 第三章8课时。",2,2,2,2,1,1
984,299577,文,唐宋词鉴赏,多久才能完善呢,请继续反馈。,0,0,0,0,0,0
985,299572,文,唐宋词鉴赏,多久才能完善呢,"这个, 我不能保证。",0,0,0,0,0,0
986,298858,其,新闻摄影,你看过周星驰电影吗,没有,0,0,0,0,0,0
987,298857,其,新闻摄影,什么是新闻摄影,"新闻摄影就是拍摄新闻人物,拍他们的表情。",2,2,2,2,2,2
988,298835,其,新闻摄影,什么是新闻摄影,"摄影就是记录这个世界,记录这个世界中美好的人和事。",2,2,2,2,2,1
989,298702,社,马克思主义基本原理,谢谢啦,没有。,0,0,0,0,0,0
990,298701,社,马克思主义基本原理,周杰伦知道吗 他是我最喜欢的歌手,不知道。,0,0,0,0,0,0
991,298700,社,马克思主义基本原理,世界上有奥特曼吗,不知道。,0,0,0,0,0,0
992,298699,社,马克思主义基本原理,考核怎么考,没想好。,0,0,0,0,0,0
993,298698,社,马克思主义基本原理,基本规律,不知道。,0,0,0,0,0,0
994,298697,社,马克思主义基本原理,马克思主义的历史条件,不知道。,0,0,0,0,0,0
995,298696,社,马克思主义基本原理,马克思主义这门课程讲什么,不知道。,0,0,0,0,0,0
996,298695,社,马克思主义基本原理,为什么点空格键会暂停,不知道。,0,0,0,0,0,0
997,298693,社,马克思主义基本原理,突然’,突然什么,0,0,0,0,0,0
998,298692,社,马克思主义基本原理,为什么体委有疫情呀,不知道。,0,0,0,0,0,0
999,298691,社,马克思主义基本原理,我们不一样,不知道。,0,0,0,0,0,0
1000,298690,社,马克思主义基本原理,在线课与线下哪个好,不知道。,0,0,0,0,0,0
1001,298689,社,马克思主义基本原理,资产阶级的关系,不知道。,0,0,0,0,0,0
1002,298688,社,马克思主义基本原理,怎么好好学习,不知道。,0,0,0,0,0,0
1003,298687,社,马克思主义基本原理,毛主席万岁,不知道。(你TM又不知道),0,0,0,0,0,0
1004,298686,社,马克思主义基本原理,你会唱歌吗,不会,0,0,0,0,0,0
1005,298685,社,马克思主义基本原理,在线处理,怎么处理,0,0,0,0,0,0
1006,298684,社,马克思主义基本原理,马克思主义有趣吗,没有,0,0,0,0,0,0
1007,298683,社,马克思主义基本原理,马克思主义史学,没有,0,0,0,0,0,0
1008,298682,社,马克思主义基本原理,怎么学习这门课程呢,不知道,0,0,0,0,0,0
1009,298627,社,经济学原理,拜拜啦,拜拜啦,2,2,2,2,1,1
1010,298626,社,经济学原理,我的,好的,0,0,0,0,0,0
1011,298625,社,经济学原理,我是5G 网,"好的,请先下载5G 网客户端并安装,谢谢。",0,0,0,1,0,0
1012,298624,社,经济学原理,不可能吧,"是的,小木同学,这是5G 网客户端的下载地址。",0,0,0,1,0,0
1013,298623,社,经济学原理,老师声音有点小,"好的,小木同学,你可以通过下载5G 网客户端,让5G 网老师的声音变得更具感染力哦。",0,0,0,1,0,0
1014,298622,社,经济学原理,基本内容‘,"好的,你的智能学习助理小木已经上线,有什么可以帮助你学习的吗。",0,0,0,1,0,0
1015,298621,社,经济学原理,什么是经济学,"经济学是一门研究经济的学科,是经济学原理和思想的载体。",2,2,2,2,2,2
1016,298620,社,经济学原理,事实上经济学怎么样,"经济学的研究对象是商品和劳务,它探讨的是商品交换过程和价值规律问题. 经济学的根本问题是资源配置。",2,2,2,2,1,2
1017,298619,社,经济学原理,上课这么认真,"好的,小木同学,谢谢你这么认真听课,接下来,我为你介绍学习经济学的三大方法。",2,2,2,2,1,1
1018,298618,社,经济学原理,你知道天才吗,你知道什么是天才吗,1,0,2,0,0,0
1019,298617,社,经济学原理,无情的经济学,"经济学是“经世济邦”的课程,只有经过时间的磨砺才能成为真正的天才。",2,0,1,0,0,0
1020,298616,社,经济学原理,这么说哈登,"那么,我们首先要知道学习经济学的三大方法。",0,0,0,0,0,0
1021,298615,社,经济学原理,哈登知道吗,1. 学习经济学的三大方法:一是理论联系实际。二是读经典著作以明理。三是向专家学者请教。,0,0,0,0,0,0
1022,298614,社,经济学原理,保留,2. 理论联系实际就是要坚持理论与实际相结合。,0,0,0,0,0,0
1023,298613,社,经济学原理,经济资源是什么,"经济规律的作用,主要表现在提高经济资源的配置效率。3. 读经典著作以明理就是要以正确的立场和观点去看待经济现象,分析",0,0,0,1,0,0
1024,298612,社,经济学原理,小木你知道的挺多,经济问题。,0,0,0,0,0,0
1025,298610,社,经济学原理,不是 是陕西特产,"向专家学者请教,就是要虚心向专家学者请教。",0,0,0,0,0,0
1026,298609,社,经济学原理,你知道土匪烟吗,"虚心请教专家学者,就是要向一切有真知灼见的人学习。",0,0,0,0,0,0
1027,298608,社,经济学原理,中国排名前三的大学,"虚心请教专家学者,就是要有“三人行,必有我师焉”的意识,主动向专家学者向一切有真知灼见的人",0,0,0,0,0,0
1028,298607,社,经济学原理,经济学类似什么,"求学,虚心向专家学者求教",0,0,0,0,0,0
1029,300256,社,思想道德修养与法律基础,在哪里参与课堂讨论？,"用微信,搜索【微学】小程序,里面有参与讨论入口",0,0,0,0,0,0
1030,300255,社,思想道德修养与法律基础,如何查询具体知识点的概念？,"用微信,搜索【微学】小程序,里面有概念查询入口",0,0,0,0,0,0
1031,300254,社,思想道德修养与法律基础,我在哪里看知识图谱？,"用微信,搜索【微学】小程序,上面有知识图谱入口",0,0,0,0,0,0
1032,300253,社,思想道德修养与法律基础,这门课考试形式是什么？,"用微信,搜索【微学】小程序,上面有考试入口",0,0,0,0,0,0
1033,300252,社,思想道德修养与法律基础,这门课有哪些重点内容？,"用微信,搜索【微学】小程序,上面有重点内容入口",0,0,0,0,0,0
1034,300251,社,思想道德修养与法律基础,了解个人成长经历的步骤是什么？,"用微信,搜索【微学】小程序,上面有成长经历入口",0,0,0,0,0,0
1035,300250,社,思想道德修养与法律基础,了解社会涉及哪些内容？,"用微信,搜索【微学】小程序,上面有社会入口",0,0,0,0,0,0
1036,300249,社,思想道德修养与法律基础,认识自我涉及哪些内容？,"用微信,搜索【微学】小程序,上面有自我入口",0,0,0,0,0,0
1037,300248,社,思想道德修养与法律基础,这门课的大体框架是什么？,"用微信,搜索【微学】小程序,上面有框架入口",0,0,0,0,0,0
1038,300182,工,数据结构（上）,这门课讲提是什么？,"啊,忘了",0,0,0,0,0,0
1039,300181,工,数据结构（上）,二叉树是什么？,"啊,忘了,忘得比我还快",0,0,0,0,0,0
1040,300178,工,数据结构（上）,这门课的讲师是谁？,"啊,忘了",0,0,0,0,0,0
1041,300176,工,数据结构（上）,有没有推荐的学习方法？,"啊,忘了",0,0,0,0,0,0
1042,300175,工,数据结构（上）,有没有推荐的学习方法呢？,"啊,忘了......",0,0,0,0,0,0
1043,300174,工,数据结构（上）,有什么好的学习方法吗？,"啊,忘了......",0,0,0,0,0,0
1044,300173,工,数据结构（上）,怎么高效学习？,"啊,忘了......",0,0,0,0,0,0
1045,300170,工,数据结构（上）,听不懂老师讲的课怎么办？你有什么好的学习方法吗？,"啊,忘了.....",0,0,0,0,0,0
1046,300169,工,数据结构（上）,学这门课之前要学别的课程吗？,忘了.....,0,0,0,0,0,0
1047,300168,工,数据结构（上）,学这门课需要有什么基础吗？,忘了.....,0,0,0,0,0,0
1048,300167,工,数据结构（上）,这门课难不难学呀？,"啊,忘了.....",0,0,0,0,0,0
1049,300166,工,数据结构（上）,与单向链表相比，双向链表的优点是？,忘了.....,0,0,0,0,0,0
1050,300165,工,数据结构（上）,什么是链表？,忘了............,0,0,0,0,0,0
1051,300164,工,数据结构（上）,队列一般什么时候用？,忘了.....,0,0,0,0,0,0
1052,300163,工,数据结构（上）,队列有哪几种分类？,忘了.....,0,0,0,0,0,0
1053,300162,工,数据结构（上）,队列有什么用？,"忘了........... 场景三: 学了C语言之后,你打算自学Web开发,于是你找来了小木,向他咨询......",0,0,0,0,0,0
1054,300161,工,数据结构（上）,什么是队列？,忘了,0,0,0,0,0,0
1055,300160,工,数据结构（上）,讨论区提问老师会回答吗？,忘了,0,0,0,0,0,0
1056,300159,工,数据结构（上）,讨论区怎么使用？,忘了,0,0,0,0,0,0
1057,300157,工,数据结构（上）,如何在讨论区发言？,忘了.....,0,0,0,0,0,0
1058,300140,社,经济学原理,经济学里面涉及哪些选择问题,经济学就是讨论选择问题的一门科学,1,1,0,1,1,1
1059,300139,社,经济学原理,学习成绩是如何计算的？,学习成绩由平时的考试成绩和平时作业得分两部分组成。平时考试成绩是平时作业成绩加上作业测试题得分;平时作业成绩就是平时作业得分,2,2,2,2,2,2
1060,300138,社,经济学原理,如何在评论区发言,"点击【评论】按钮,即可发言",1,1,0,1,1,1
1061,300137,社,经济学原理,如何在评论娶发言？,"点击【评论】按钮,即可发言",1,1,0,1,1,1
1062,300136,社,经济学原理,如何学好这门课？,"学好经济学这门课,首先要学好数学课;要想学好数学课,首先要学好微积分;要想学好微积分,首先要学好线性代数;要想学好",1,1,0,1,1,1
1063,300135,社,经济学原理,有没有推荐的学习方法？,"学习方法是没有的,只有刻苦学习",1,1,0,1,1,1
1064,300134,社,经济学原理,经济学的实际应用,应用经济学是一门理论经济学与社会学交叉的宏观经济学,2,2,2,2,2,2
1065,300133,社,经济学原理,经济学要解决的基本问题是什么?,是资源分配问题。,2,2,2,2,2,2
1066,300132,社,经济学原理,为什么要学习经济学？,"因为经济学是研究财富分配的科学,所以是必修的课程。",1,1,0,1,1,1
1067,300131,社,经济学原理,查看学点成绩报告,点击【我的成绩,1,1,0,1,1,1
1068,300129,社,经济学原理,查看学点成绩报告,"点击【我的成绩】,即可查看学点成绩",1,1,0,1,1,1
1069,300128,社,经济学原理,微观经济学主要研究什么内容？,微观经济学主要研究需求、供给和价格。,2,2,2,2,2,2
1070,300127,社,经济学原理,微观经济学以什么为观察对象？,以单个企业和单个产品为研究对象。,1,1,0,1,1,1
1071,300126,社,经济学原理,生产可能性曲线有什么作用/,生产可能性曲线表示了一种产品生产的可能成本。,2,2,2,2,2,2
1072,300125,社,经济学原理,社会机会成本,社会机会成本是指社会平均利用某种产品生产机会而减少的收益。,2,2,2,2,2,2
1073,300124,社,经济学原理,经济学这门课分为哪两个部分？,微观经济学和宏观经济学。,2,2,2,2,2,2
1074,300123,社,经济学原理,这门课分为几个部分？,微观经济学和宏观经济学。,2,2,2,2,2,2
1075,300122,社,经济学原理,什么是经济学？,经济学的基本目标是理解各种不同的经济行为是如何影响人们的经济决策,2,2,2,2,2,2
1076,300116,文,毛泽东思想和中国特色社会主义理论体系概论,上课时间,"好的,我知道了",0,0,0,0,0,0
1077,300115,文,毛泽东思想和中国特色社会主义理论体系概论,邓小平时代,"你好,我是你的智能学习助理小木~",0,0,0,0,0,0
1078,300114,文,毛泽东思想和中国特色社会主义理论体系概论,钱包,"好的,我去帮你查一下",0,0,0,0,0,0
1079,300113,文,毛泽东思想和中国特色社会主义理论体系概论,四大天王,"你好,我是你的智能学习助理小木~",0,0,0,0,0,0
1080,300112,文,毛泽东思想和中国特色社会主义理论体系概论,邓小平理论,"好的,我去帮你查一下",0,0,0,0,0,0
1081,300111,文,毛泽东思想和中国特色社会主义理论体系概论,习近平,"你好,我是你的智能学习助理小木~",0,0,0,0,0,0
1082,300110,文,毛泽东思想和中国特色社会主义理论体系概论,哈哈哈哈 你好会,"你开心就好,我继续学习",0,0,0,0,0,0
1083,300109,文,毛泽东思想和中国特色社会主义理论体系概论,你知道黑丝吗,"嗯嗯,好的,我知道了",0,0,0,0,0,0
1084,300108,文,毛泽东思想和中国特色社会主义理论体系概论,过国宝,"你好,我是你的智能学习助理小木~",0,0,0,0,0,0
1085,300107,文,毛泽东思想和中国特色社会主义理论体系概论,马克思主义史学,"好的,我去查一查",0,0,0,0,0,0
1086,300106,文,毛泽东思想和中国特色社会主义理论体系概论,李易峰你知道吗,"好的,我去查一下",0,0,0,0,0,0
1087,300104,文,毛泽东思想和中国特色社会主义理论体系概论,有什么办法不困吗,"好的,我知道了",0,0,0,0,0,0
1088,300103,文,毛泽东思想和中国特色社会主义理论体系概论,为什么学习总是困,我知道了,0,0,0,0,0,0
1089,300102,文,毛泽东思想和中国特色社会主义理论体系概论,祝我发财,"好的,我知道了",0,0,0,0,0,0
1090,300101,文,毛泽东思想和中国特色社会主义理论体系概论,哈哈哈哈哈谢谢啦,"好的,我知道了",0,0,0,0,0,0
1091,300100,文,毛泽东思想和中国特色社会主义理论体系概论,你可以祝我好运吗,"好的,我知道了",0,0,0,0,0,0
1092,300099,文,毛泽东思想和中国特色社会主义理论体系概论,我会飞,"好的,我知道了",0,0,0,0,0,0
1093,300098,文,毛泽东思想和中国特色社会主义理论体系概论,这么晚了呢 你不困吗,"好的,我知道了",0,0,0,0,0,0
1094,300097,文,毛泽东思想和中国特色社会主义理论体系概论,吃饭没有,"好的,我知道了",0,0,0,0,0,0
1095,300096,文,毛泽东思想和中国特色社会主义理论体系概论,ccf,"好的,我知道了",0,0,0,0,0,0
1096,300055,文,不朽的艺术：走进大师与经典,我要输了,"哈哈, 小样, 本宝宝还会怕你?",2,2,2,2,2,2
1097,300054,文,不朽的艺术：走进大师与经典,现在快去睡觉,本宝宝已经睡着了~<n><n><n><n>4.,2,2,2,2,2,2
1098,300053,文,不朽的艺术：走进大师与经典,你知道吗,"哈哈, 你怎么知道",2,2,2,2,2,2
1099,300052,文,不朽的艺术：走进大师与经典,历史,"哈哈, 对历史了解得还真多",1,1,1,1,1,1
1100,300051,文,不朽的艺术：走进大师与经典,难受,"哈哈哈, 哈哈哈",0,0,0,0,0,0
1101,300050,文,不朽的艺术：走进大师与经典,功能性,"哈哈, 原来你这么厉害!<n><n>5.",0,0,0,0,0,0
1102,300049,文,不朽的艺术：走进大师与经典,电表,"我知道, 是因为它的电池没电了?",0,0,0,0,0,0
1103,300048,文,不朽的艺术：走进大师与经典,牛轭湖沉积,"哈哈, 原来你连沉积都知道",0,0,0,0,0,0
1104,300047,文,不朽的艺术：走进大师与经典,为什么总是暂停,"哈哈, 因为有卡顿",2,2,2,2,2,2
1105,300046,文,不朽的艺术：走进大师与经典,图案,"哈哈, 连图案都知道",1,1,1,1,1,1
1106,300045,文,不朽的艺术：走进大师与经典,画中画,"哈哈, 连画中画你都知道",1,1,1,1,1,1
1107,300044,文,不朽的艺术：走进大师与经典,对心直动从动件,"哈哈, 连对心直动从动件你也知道",1,1,1,1,1,1
1108,300043,文,不朽的艺术：走进大师与经典,艺术的最高进阶,"哈哈, 连艺术最高进阶你都知道",1,1,1,1,1,1
1109,300042,文,不朽的艺术：走进大师与经典,fùfēn；b41；bl41,"哈哈, 连fùfēn;b41;bl41你都知道",1,1,1,1,1,1
1110,300041,文,不朽的艺术：走进大师与经典,我真的好饿 不行了,"看来, 你是真的饿了",2,2,2,2,2,2
1111,300040,文,不朽的艺术：走进大师与经典,真的假的 不要骗我,你连真的假的也知道?,1,1,1,1,1,1
1112,300039,文,不朽的艺术：走进大师与经典,你吃过火锅吗,"没有吧, 不过, 听说过吗",2,2,2,2,2,2
1113,300038,文,不朽的艺术：走进大师与经典,是你 好了吧,"我吃过火锅, 而且超级喜欢",1,1,1,1,1,1
1114,300037,文,不朽的艺术：走进大师与经典,你知道世界谁最帅吗,不知道,2,0,2,2,2,2
1115,300036,文,不朽的艺术：走进大师与经典,我已经付款申请认证证书，遇到特殊情况不能继续上课，可以退款吗？,"我保证会退款, 但要符合以下两个条件:一是上课时间在课程结束时间之前;二是课程结束后7天内申请退款。",2,2,2,2,2,2
1116,300027,理,算法设计与分析,查看学点成绩报告,"好的, 正在为您服务 ·· ·· ·· ·· ··· ·· ·· ··· ·· ·· ·· ··",2,1,2,2,2,2
1117,300026,文,不朽的艺术：走进大师与经典,你在干嘛,学习,2,2,2,2,2,2
1118,300025,文,不朽的艺术：走进大师与经典,脑子不够用,"好,我在给你找学习素材~",0,0,0,0,0,0
1119,300024,文,不朽的艺术：走进大师与经典,学习太难了,"好,现在给你讲个故事吧",0,0,0,0,0,0
1120,300023,文,不朽的艺术：走进大师与经典,文化精神意蕴,"好,下面有故事~",0,0,0,0,0,0
1121,300022,文,不朽的艺术：走进大师与经典,我没有 我是男的,"别急,听我慢慢讲~",0,0,0,0,0,0
1122,300021,文,不朽的艺术：走进大师与经典,东风吹醒恋爱脑，生活磨灭英雄心,"好,下一个~",0,0,0,0,0,0
1123,300020,文,不朽的艺术：走进大师与经典,什么是生活,简单来说就是努力生活~,1,1,1,1,1,1
1124,300019,文,不朽的艺术：走进大师与经典,文化市场,你是在问什么是文化市场吗,1,1,1,1,1,1
1125,300018,文,不朽的艺术：走进大师与经典,教师节,恩,0,0,0,0,0,0
1126,300017,文,不朽的艺术：走进大师与经典,自然地理,自然地理是什么,1,1,1,1,1,1
1127,300016,文,不朽的艺术：走进大师与经典,法伯,法伯是谁?,1,1,1,1,1,1
1128,300015,文,不朽的艺术：走进大师与经典,艺术精神,为什么叫艺术精神,1,1,1,1,1,1
1129,300014,文,不朽的艺术：走进大师与经典,什么是韩国,韩国是什么?,1,1,1,1,1,1
1130,300013,理,算法设计与分析,怎么分析问题？,"额,这个,嗯,就是。。。额,就是。。。",0,0,0,0,0,0
1131,300012,文,不朽的艺术：走进大师与经典,金华火腿吃过吗,没吃过呢,2,2,2,2,2,2
1132,300011,理,算法设计与分析,分析问题需要分析什么？,分析需要分析的要素:问题 现状 环境 因果,2,2,2,2,2,2
1133,300010,理,算法设计与分析,分析问题需要分析什么？,分析需要分析的要素:问题现状环境因,2,2,2,2,2,2
1134,300009,文,不朽的艺术：走进大师与经典,我是金华的,那我要去金华了,1,1,1,1,1,1
1135,300008,文,不朽的艺术：走进大师与经典,真的呀,是的,1,0,1,1,1,1
1136,300007,文,不朽的艺术：走进大师与经典,你是哪里人呀,我是小木啊,0,0,0,0,0,0
1137,300006,文,不朽的艺术：走进大师与经典,艺术品格,我来自北京,0,0,0,0,0,0
1138,300005,文,不朽的艺术：走进大师与经典,银川当代美术馆,好的,0,0,0,0,0,0
1139,300004,理,算法设计与分析,算法设计是寻找解决的方法方式？,"额,我觉得算法就是寻找最优的方式方法,从而解决问题",1,1,1,1,1,1
1140,300003,文,不朽的艺术：走进大师与经典,吉林艺术学院,"我正在努力,加油↖(^ω^)↗",0,0,0,0,0,0
1141,300002,理,算法设计与分析,算法设计是寻找解决的方法方式？,是的。,0,0,0,0,0,0
1142,300001,文,不朽的艺术：走进大师与经典,什么是网络讨论,"就是大家发表意见,彼此交流!",0,1,0,0,0,0
1143,300000,理,算法设计与分析,也就是说得有正确的结果才能进行算法设计？,对,2,0,1,2,2,2
1144,299999,文,不朽的艺术：走进大师与经典,什么是历史,历史是过去发生的事情,2,2,2,2,2,2
1145,299998,理,算法设计与分析,如何知道结果是正确的？,"你看, 我是不是又猜对了呀~",0,0,0,0,0,0
1146,299997,文,不朽的艺术：走进大师与经典,仁义之道,"哦, 我明白, 不过仁义也只是一个标准而已, 其实在儒释道三家经典里, 都存在这样的精神, 只不过我们不知道而已",2,2,2,2,2,2
1147,299995,文,不朽的艺术：走进大师与经典,你感觉中国怎么样,"很好啊, 很美, 中国文化是博大精深的, 你懂吗?",1,1,1,1,1,1
1148,299994,文,不朽的艺术：走进大师与经典,大师与经典,"恩, 对, 就像您刚才说的大师与经典, 大师与经典, 经典之所以经典, 是因为它们是永恒的, 并且超越",1,1,1,1,1,1
1149,299993,理,算法设计与分析,什么是数据结构？,数据结构的本质就是数据的逻辑堆栈,2,2,2,2,2,2
1150,299992,理,算法设计与分析,进行算法设计的前提有哪些？,数据、数据结构和算法都是前提,2,2,2,2,2,2
1151,299991,理,算法设计与分析,算法设计需要一个明确的结果才能进行吗？,"不一定, 很多算法都是没有明确结果的。但是, 往往一个好的算法要有一个明确的目标。通常来说, 这个目标通常指的是一个算法需要",2,2,2,2,2,2
1152,299990,文,不朽的艺术：走进大师与经典,艺术家,嗯?你怎么知道?,0,0,0,0,0,0
1153,299989,文,不朽的艺术：走进大师与经典,什么是不朽的艺术,不朽的艺术?这太抽象了,1,1,1,1,1,1
1154,299987,理,算法设计与分析,求解不成功呢？,额......,0,0,0,0,0,0
1155,299985,理,算法设计与分析,怎么求解？,"不知道, 但是你每次问我, 我都给你写了一个回答......",0,0,0,0,0,0
1156,299983,理,算法设计与分析,求解的步骤有哪些？,"不知道, 但是你每次问, 我都给你写了一个回答......",0,0,0,0,0,0
1157,299980,理,算法设计与分析,算法设计和分析可以证实目标可解和无解吗？,"不知道, 但是你每次问, 我都给你写了一个回答......",0,0,0,0,0,0
1158,299979,理,算法设计与分析,目标无解还可以进行算法设计和分析吗？,"不知道, 但是你每次问, 我都给你写了一个回答......",0,0,0,0,0,0
1159,300684,其,生活英语听说,讨论区提问老师会回答吗？,"老师会回答,但是时间不确定。",2,2,2,2,2,2
1160,300683,其,生活英语听说,退课的话，返报名费吗,不返。,2,2,2,2,2,2
1161,300682,其,生活英语听说,课程如何考核,"根据老师教学要求,考试。",2,2,2,2,2,2
1162,300681,其,生活英语听说,如何在讨论区发言,在讨论区回复即可。,1,2,1,1,1,1
1163,300680,其,生活英语听说,如何退课,"请联系智能学习助教小木,小木会与课程负责人联系。",2,2,2,2,2,2
1164,300679,其,生活英语听说,这门课程对我的帮助有多大,"因人而异,有些同学觉得帮助很大,而有些同学觉得帮助不大。",2,2,2,2,2,2
1165,300678,其,生活英语听说,这门课程好学习吗,"很难,因为你要从大量的信息中找出对你有用的课程信息。",2,2,2,2,2,2
1166,300677,其,生活英语听说,怎么高效学习这门课程,"在老师的指导下学习,老师会将学习方法、学习资料、讨论区信息都告诉你,让你学习事半功倍。",2,2,2,2,2,2
1167,300676,其,生活英语听说,这门课程有什么核心概念,"概念是老师教给你的,你可以自行总结。",1,1,1,1,1,1
1168,300675,其,生活英语听说,如何学好这门课,"先理解,后记忆,最后再实践。",2,2,2,2,2,2
1169,300674,其,生活英语听说,这门课是讲什么的,"这门课主要讲授关于C++的知识,包含课程代码、实例代码、习题、讨论等。",2,2,2,2,2,2
1170,300673,其,生活英语听说,世界上最宝贵的5大宝石叫什么？,时间,0,0,0,0,0,0
1171,300672,其,生活英语听说,电池的发明人是谁？,伏特 伏特发明的电池,0,0,0,0,0,0
1172,300671,其,生活英语听说,中国历史上杰出的天文学家是谁？,张衡 张衡发明了地动仪,0,0,0,0,0,0
1173,300670,其,生活英语听说,什么是流星？,流星指燃烧发光体的物质,2,2,2,2,2,2
1174,300669,其,生活英语听说,为什么兔子不用喝水？,"兔子不需要喝水,它有发达的汗腺",2,2,2,2,2,2
1175,300668,其,生活英语听说,为什么不能关灯看电视？,电视屏幕的光亮会对眼睛造成伤害,2,2,2,2,2,2
1176,300667,其,生活英语听说,地球的血是什么？,二氧化碳,0,0,0,0,0,0
1177,300666,其,生活英语听说,哪种恐龙最硬？,霸王龙,2,2,2,2,2,2
1178,300602,工,软件工程,应试教育的弊端？,高考?,0,0,0,0,0,0
1179,300601,工,软件工程,拼命学习，各种卷，那意义是？,高考?,0,0,0,0,0,0
1180,300599,工,软件工程,开各种班的意义是什么呢？,高考?,0,0,0,0,0,0
1181,300598,工,软件工程,每天学习，也很累，有什么其他的活动吗？,高考?,0,0,0,0,0,0
1182,300597,工,软件工程,选择太多，怎么抉择呢？,高考?,0,0,0,0,0,0
1183,300596,工,软件工程,好烦呀，生活压力大,高考?,0,0,0,0,0,0
1184,300595,工,软件工程,售后服务有哪些？,高考?,0,0,0,0,0,0
1185,300594,工,软件工程,网站指南有哪些？,高考?,0,0,0,0,0,0
1186,300593,工,软件工程,平台课程可以累积吗？,高考?,0,0,0,0,0,0
1187,300592,工,软件工程,课程没有学完，没有时间学了，怎么办？,高考?,0,0,0,0,0,0
1188,300591,工,软件工程,这平台没有交流环节，不利于课后学习,高考?,0,0,0,0,0,0
1189,300590,工,软件工程,这个平台很好用，每天都来上课,"高考? 小木:...... 小木:你好,我是你的智能学习助理小木~ 小木:最近怎么样 小木:还是老样子",0,0,0,0,0,0
1190,300589,工,软件工程,如何短期内提高编程能力？,高考?,0,0,0,0,0,0
1191,300588,工,软件工程,如何快速入门？,高考?,0,0,0,0,0,0
1192,300587,工,软件工程,软件工程的概念是？,高考?,0,0,0,0,0,0
1193,300586,工,软件工程,这门课有多少个章节，哪些章节是重点内容？,高考?,0,0,0,0,0,0
1194,300585,工,软件工程,数学不好学软件工程难吗？,高考?,0,0,0,0,0,0
