,category,course,query,answer
189,理,有机化学,石油的组成有哪些元素？,"石油的组成元素有:碳氢化合物(烷烃)、芳香烃(苯、二甲苯),硫、磷、碳酸盐/盐类"
190,理,有机化学,炔烃如何命名？,炔烃一般由拉丁学名和结构式两部分组成。
191,理,有机化学,炔烃的化学性质有哪些？,炔烃的基本化学性质有:
192,理,有机化学,查看学点成绩报告,"小木正在生成你的""学点""成绩报告，请一分钟后再试！"
193,理,有机化学,炔烃的化学性质有哪些？,炔烃的基本化学性质有:
194,理,有机化学,炔烃的物理性质有哪些？,炔烃的物理性质有:
195,理,有机化学,库切洛夫反应是什么？,"库切洛夫反应(Kutchelov reaction):烯烃和炔烃加成生成不饱和醛的反应,属于加成反应。"
196,理,有机化学,顺势烯烃如何获得？,用烯烃和炔烃的加成反应可以制造单烯烃、双烯烃、多烯烃。
197,理,有机化学,乙炔的制作方法有哪些？,主要有热解、电解和光化学等三种。
198,理,有机化学,乙炔如何制作？,将电石与水在高温高压下反应制得:
199,理,有机化学,乙炔在高温下多少度会会生成苯？,超过120°C。
200,理,有机化学,乙炔在400~500℃会生成苯吗？,"不会,因为苯的沸点较高,高于500°C。"
201,理,有机化学,乙炔在400~500℃发生环状三聚合作用会生成什么？,生成环丙烷或环己烷。
202,理,有机化学,可以用什么方法区别乙烷、乙烯、乙炔？,用色谱测定。
203,理,有机化学,碳正离子的稳定性和什么有关？,碳正离子的稳定性和电子的离解能有关。
204,理,有机化学,脂环烃有哪些分类？,"根据碳环的种类,可分为脂肪族脂环烃(如环戊二烯、环戊烯、环己烯、环己二烯"
205,理,有机化学,脂环烃可以按照什么分类？,"脂环烃可以按照烷链的数目(烯数)和环数分类,碳环数目多,环数少的是聚环烃"
206,理,有机化学,饱和脂环烃有哪些？,"饱和脂环烃有:1,2-环己烯"
207,理,有机化学,环烷烃有哪些性质？,"环烷烃的通性:在低温下不溶于水,性质稳定,化学性质不复杂,是重要的基础有机化合物"
208,理,有机化学,环的稳定性与什么有关？,这个问题老师还没有教我～不然你再试试别的？
209,理,有机化学,第尔斯-阿尔德反应,"第尔斯-阿尔德反应(Diels-Alder reaction)；又称：4+2环加成反应；通常指1个组分含共轭4π电子体系，另一个组分含2π电子体系，在4π电子体系两端和2π电子体系两端之间形成六元环，并伴随着3个π键的消失及两个新的σ键和1个新的π键的生成。
属于化学领域，概念延伸：有关第尔斯-阿尔德反应的论文。"
210,理,有机化学,什么是同分异构体？,"同分异构体(isomer)；具有相同分子式而分子中原子排列不同的化合物。
属于药学领域，概念延伸：有关同分异构体的论文。"
211,理,有机化学,有关同分异构体的论文,"同分异构体的相关论文：
<p><a href=""https://www.aminer.cn/archive/53e99ae2b7602d970236a06b"" target=""_blank"">The isomers of silacyclopropane citation number: 2192</p><p><a href=""https://www.aminer.cn/archive/55a5556724012c2a391cf1af"" target=""_blank"">Size And Charge Isomer Separation And Estimation Of Molecular Weights Of Protens By Disc Gel Electrophoresis citation number: 1482</p><p><a href=""https://www.aminer.cn/archive/53e9ba54b7602d970466b57f"" target=""_blank"">The biologically active isomers of conjugated linoleic acid citation number: 663</p><p><a href=""https://www.aminer.cn/archive/53e9981db7602d970203dbdf"" target=""_blank"">""N-Confused Porphyrin"": A New Isomer of Tetraphenylporphyrin citation number: 611</p>"
212,理,有机化学,如何学好有机化学？,"学好有机化学的方法包括以下4点: 1、学好有机化学,需要良好的化学基础知识,包括:元素周期表,化学键,电子云"
213,理,有机化学,如何分类有机化合物？,"按照种类、等级或性质等指标,将性质相同及不同的事物分别归入不同组别的方法和过程。"
214,理,有机化学,诱导效应是什么？,"诱导效应(inductive effect)；分子中通过原子链σ键传递的电荷静电感应。
属于化学领域，概念延伸：研究诱导效应的学者。"
215,理,有机化学,研究诱导效应的学者,"诱导效应的相关学者：
<div style=""background:#dee;padding:5px;margin-bottom:5px;"">
<img src=""https://static.aminer.cn/default/default.jpg"" alt="""" height=""50px"" style=""float: left"">
<a href=""https://www.aminer.cn/profile/6168e7be60a9656471ec64df"" target=""_blank"">DaGuo Jiang
h-index: 0 citations: 0
井冈山大学
</div><div style=""background:#dee;padding:5px;margin-bottom:5px;"">
<img src=""https://static.aminer.cn/default/default.jpg"" alt="""" height=""50px"" style=""float: left"">
<a href=""https://www.aminer.cn/profile/53f42ad6dabfaec22b9ec9f9"" target=""_blank"">Rafael A. Cherkasov
h-index: 8 citations: 559

</div><div style=""background:#dee;padding:5px;margin-bottom:5px;"">
<img src=""https://static.aminer.cn/default/default.jpg"" alt="""" height=""50px"" style=""float: left"">
<a href=""https://www.aminer.cn/profile/6168ea6160a9656471ec6823"" target=""_blank"">XiuFen Cen
h-index: 2 citations: 10
广西大学
</div><div style=""background:#dee;padding:5px;margin-bottom:5px;"">
<img src=""https://static.aminer.cn/default/default.jpg"" alt="""" height=""50px"" style=""float: left"">
<a href=""https://www.aminer.cn/profile/6168b93f60a9656471ec1463"" target=""_blank"">PengXiao Wei
h-index: 2 citations: 6
广西大学
</div>"
216,理,有机化学,烯烃的亲电加成反应原理是什么？,"烯烃的亲电加成反应原理是基于烯烃的加成反应规律,烯烃的加成反应规律(polymorphism)是指"
217,理,有机化学,烯烃的亲电加成反应原理是什么？,烯烃的亲电加成反应原理是指烯烃的加成反应规律。 概念延伸:研究烯烃的亲电加成反应的学者。
218,理,有机化学,如何理解马尔科夫尼科夫规则？,马尔科夫尼科夫规则(Markovnikov rule);卤化氢对不对称取代的不饱和烃加成时卤原子
219,理,有机化学,马尔科夫尼科夫规则是什么？,"马尔科夫尼科夫规则(Markovnikov rule)；卤化氢对不对称取代的不饱和烃加成时卤原子总是加到连有数目较少的氢原子的碳原子上。
属于化学领域，其先修概念有反应机理等。概念延伸：有关马尔科夫尼科夫规则的论文。"
220,理,有机化学,反应机理,"反应机理(reaction mechanism)；又称：反应历程；化学反应从原料出发到生成产物之间所经历的所有单元步骤按时间顺序依次排列出的整个过程。包括对所涉及的中间体和过渡态的结构、能量和其他性质尽可能详细的描述。
属于化学领域，其先修概念有化学动力学等。概念延伸：有关反应机理的论文。"
221,理,有机化学,芳烃是什么？,"芳烃(arene)；单环和多环的芳香烃类化合物。
属于化学领域，概念延伸：研究芳烃的学者。"
222,理,有机化学,苯的分子轨道有哪些组成？,苯的分子轨道(benzene benzene benzene)
223,理,有机化学,有机化学的英文名是什么？,"有机化学又称为碳化合物的化学，是研究有机化合物的组成、结构、性质、制备方法与应用的科学，是化学中极重要的一个分支。含碳化合物被称为有机化合物是因为以往的化学家们认为这样的物质一定要由生物（有机体）才能制造；然而在1828年的时候，德国化学家弗里德里希·维勒，在实验室中首次成功合成尿素（一种生物分子），自此以后有机化学便脱离传统所定义的范围，扩大为烃及其衍生物的化学。
属于化学领域，概念延伸：研究有机化学的学者。"
224,理,有机化学,学习有机化学与什么用？,这个问题老师还没有教我～不然你再试试别的？
225,理,有机化学,有机化学在生活中有什么影响？,这个问题老师还没有教我～不然你再试试别的？
226,理,有机化学,如何得到高质量的苯？,不可以，多数课程60分是合格线，成绩到达60分才可以领取证书。
227,理,有机化学,如何获得纯度高的苯？,"您可以点击“成绩”栏查看计分项,请参加本班课程学习,并完成加入考核的学习单元。若您不参加本"
228,理,有机化学,如何生成苯？,"请查看“学习单元”—“苯”—“生成”,您将会看到这个有机分子是如何被合成出来的。"
229,理,有机化学,什么是电磁波谱？,"电磁波谱(electromagnetic wave spectrum)；在空间传播着的交变电磁场，即电磁波。它在真空中的传播速度约为每秒30万公里。电磁波包括的范围很广。实验证明，无线电波、红外线、可见光、紫外线、X射线、γ射线都是电磁波。光波的频率比无线电波的频率要高很多，光波的波长比无线电波的波长短很多；而X射线和γ射线的频率则更高，波长则更短。为了对各种电磁波有个全面的了解，人们将这些电磁波按照它们的波长或频率、波数、能量的大小顺序进行排列，这就是电磁波谱。
属于物理学领域，其先修概念有电磁学等。概念延伸：研究电磁波谱的学者。"
230,理,有机化学,什么是分子光谱？,"分子光谱(molecular spectrum)；分子从一种能态改变到另一种能态时的吸收或发射光谱。
属于化学领域，概念延伸：研究分子光谱的学者。"
231,理,有机化学,什么是分子吸收光谱？,"分子吸收光谱(molecular absorption spectrum)；又称：吸收曲线；分子对辐射的吸收程度(吸光度)随波长(或波数)变化的关系曲线。
属于化学领域，概念延伸：有关分子吸收光谱的论文。"
232,理,有机化学,分子吸收光谱法,"分子吸收光谱法(molecular absorption spectrometry)；根据测量分子对特征电磁辐射的吸收，进行定性定量的一种分析方法。它可测量溶液中某一组分的浓度。
属于机械工程领域，概念延伸：研究分子吸收光谱法的学者。"
233,理,有机化学,分子吸收光谱有哪些分类？,分子吸收光谱根据测定方法及测定目的的不同可分为:1定性分析:直接测量分子对电磁辐射的吸收程度;2定量分析:先求出待
